track_id,image,x,y
3081,11,1960.80,2488.80
3081,12,1164.00,2456.40
3082,11,1699.20,2490.00
3082,12,889.00,2446.00
3082,02,1146.00,3147.00
3083,11,1734.00,2514.00
3083,12,924.00,2473.20
3084,11,1866.24,2509.92
3084,12,1064.16,2473.92
3085,11,1716.00,2506.80
3085,12,905.76,2463.84
3086,11,1866.24,2496.96
3086,12,1065.60,2460.96
3087,11,1711.20,2503.20
3087,12,902.40,2462.40
3087,01,1640.40,3198.00
3088,11,1804.32,2304.00
3088,12,1019.52,2257.92
3089,11,1828.22,2305.15
3089,12,1045.44,2260.22
3090,11,2141.28,2983.68
3090,12,1288.80,2939.04
3090,01,2118.53,3737.66
3091,11,2221.92,748.80
3091,12,1536.00,768.00
3092,11,1954.37,2476.22
3092,12,1157.76,2443.39
3092,01,1901.49,3158.09
3093,11,2183.04,3346.56
3093,12,1290.24,3286.08
3094,11,819.36,2244.96
3094,12,756.45,629.55
3095,11,2550.53,3305.66
3095,12,1650.24,3234.82
3096,11,1895.04,2484.00
3096,12,1096.80,2449.20
3096,02,1354.80,3123.60
3097,11,1941.12,2486.88
3097,12,1143.36,2453.76
3098,11,1821.60,2492.64
3098,12,1019.52,2455.20
3099,11,2063.52,3343.68
3099,12,1170.72,3287.52
3100,11,1712.16,2507.04
3100,12,901.44,2465.28
3100,01,1638.14,3198.53
3101,11,2700.00,1632.96
3101,12,1902.00,1663.00
3102,11,2063.52,3337.92
3102,12,1170.72,3280.32
3103,11,2005.92,3326.40
3103,12,1111.68,3268.80
3104,11,2061.50,2970.43
3104,12,1211.04,2926.08
3104,01,2027.98,3724.19
3105,11,1897.92,3317.76
3105,12,999.36,3264.48
3106,11,2639.52,3340.80
3106,12,1728.00,3269.38
3107,11,1817.28,2933.28
3107,12,964.80,2895.84
3108,11,2214.72,2980.80
3108,12,1360.80,2933.28
3109,11,2232.00,2980.80
3109,12,1378.80,2932.80
3109,02,1711.20,3630.00
3110,11,2239.20,2982.24
3110,12,1383.84,2936.16
3111,11,1815.84,3009.60
3111,12,951.84,2966.40
3111,01,1752.19,3779.14
3112,11,1877.76,2488.32
3112,12,1078.56,2452.32
3113,11,1768.32,3013.92
3113,12,900.00,2970.72
3113,01,1698.62,3786.05
3114,11,1882.08,2485.44
3114,12,1082.88,2449.44
3114,02,1342.08,3126.24
3115,11,2131.66,3035.75
3115,12,1271.12,2985.98
3116,11,1817.28,2484.00
3116,12,1016.64,2445.12
3117,11,2191.68,3348.00
3117,12,1298.88,3286.08
3118,11,2570.93,217.98
3118,12,1883.52,343.87
3118,02,1816.13,1043.71
3119,11,1886.40,3258.72
3119,12,991.87,3198.53
3120,11,1785.60,3083.04
3120,12,908.93,3034.37
3121,11,2069.28,3265.92
3121,12,1182.24,3204.00
3122,11,1816.13,3151.87
3122,12,933.12,3100.03
3122,02,1260.75,3875.56
3123,11,1947.46,3260.74
3123,12,1057.54,3203.71
3124,11,2134.08,3028.32
3124,12,1274.40,2977.92
3125,11,1946.88,2986.56
3125,12,1087.20,2938.80
3126,11,1830.24,2340.00
3126,12,1042.56,2295.36
3127,11,2037.60,3008.16
3127,12,1177.92,2962.08
3127,02,1503.36,3687.55
3128,11,2196.00,2944.80
3128,12,1344.96,2898.72
3129,11,2270.59,174.18
3129,12,1623.63,230.17
3130,11,1935.36,3028.32
3130,12,1071.36,2976.48
3130,02,1391.04,3716.93
3131,11,1382.40,583.20
3131,12,717.12,443.52
3132,11,1899.36,2508.48
3132,12,1098.72,2473.92
3133,11,2180.16,2973.60
3133,12,1327.68,2928.96
3133,02,1660.61,3630.53
3134,11,2312.64,2293.92
3134,12,1519.20,2268.00
3134,02,1758.24,2869.92
3135,11,2082.24,3026.88
3135,12,1221.70,2977.34
3135,02,1551.05,3699.30
3136,11,1990.08,3068.64
3136,12,1124.64,3016.80
3136,01,1944.00,3839.62
3137,11,1512.00,3585.60
3137,12,548.64,3548.16
3137,02,2390.86,2094.34
3138,11,1866.24,688.32
3138,12,1203.84,652.32
3138,02,1254.00,1404.00
3139,11,825.98,2128.90
3139,12,830.10,686.78
3140,11,2106.43,2958.34
3140,12,1256.60,2913.41
3140,02,1580.08,3622.58
3141,11,1850.69,2479.68
3141,12,1051.32,2440.63
3142,11,1907.71,2507.33
3142,12,1107.65,2474.50
3143,11,2068.42,2963.52
3143,12,1216.51,2918.59
3144,11,2192.83,2965.25
3144,12,1342.66,2920.32
3144,01,2177.28,3713.82
3145,11,1700.35,2490.05
3145,12,891.65,2446.85
3145,02,1147.39,3148.42
3146,11,2118.53,3347.14
3146,12,1143.94,3284.93
3147,11,2058.05,1781.57
3147,12,1309.82,1729.73
3148,11,2139.96,2973.54
3148,12,1288.95,2928.75
3149,11,1346.11,589.25
3149,12,675.99,441.68
3149,01,1239.84,1347.84
3150,11,2230.85,2287.87
3150,12,1444.32,2260.80
3151,11,2130.62,2977.34
3151,12,1278.72,2930.69
3152,11,2214.61,2979.76
3152,12,1360.28,2932.07
3153,11,2422.66,1817.86
3153,12,1644.48,1798.56
3154,11,1793.66,3113.86
3154,12,912.96,3064.32
3155,11,2576.45,146.88
3155,12,1895.04,272.16
3156,11,2009.66,1845.50
3156,12,1257.98,1790.21
3156,02,1425.60,2419.20
3157,11,1926.72,3257.28
3157,12,1036.80,3198.53
3158,11,2079.82,2998.43
3158,12,1223.42,2950.73
3159,11,1772.93,2999.81
3159,12,905.76,2957.76
3160,11,2654.21,3329.86
3160,12,1745.28,3257.28
3161,11,2001.02,3326.05
3161,12,1105.23,3272.14
3162,11,1900.80,3329.86
3162,12,1002.24,3276.29
3163,11,2236.03,3010.18
3163,12,1378.08,2963.52
3164,11,1736.64,2514.24
3164,12,927.94,2472.77
3165,11,1785.02,2510.78
3165,12,978.05,2471.04
3166,11,2090.88,3018.82
3166,12,1233.79,2970.43
3166,02,1562.11,3691.01
3167,11,2218.75,2973.89
3167,12,1366.85,2927.23
3168,11,1798.85,2488.32
3168,12,995.33,2450.30
3169,11,1716.00,2509.20
3169,12,904.09,2465.51
3169,01,1644.00,3202.80
3169,02,1163.29,3164.31
3170,11,1924.99,2505.60
3170,12,1124.93,2471.04
3170,02,1387.24,3143.58
3171,11,1881.17,2502.26
3171,12,1036.80,2260.22
3171,02,1270.08,2927.23
3172,11,1715.90,2505.60
3172,12,905.47,2462.40
3173,11,1710.72,2505.60
3173,12,900.29,2462.40
3174,11,1823.04,2336.26
3174,12,1037.63,2294.23
3174,01,1752.19,2998.43
3175,11,2547.07,3303.94
3175,12,1646.78,3233.09
3176,11,2056.32,3262.46
3176,12,1168.13,3201.98
3177,11,1928.45,3030.91
3177,12,1064.45,2979.07
3178,11,1816.13,2490.05
3178,12,1014.34,2452.03
3179,11,2156.54,1923.26
3179,12,1391.04,1873.15
3180,11,1829.95,2322.43
3180,12,1045.44,2279.23
3181,11,1814.40,2481.41
3181,12,1012.61,2441.66
3182,11,1909.44,2479.68
3182,12,1111.10,2445.12
3183,11,1812.33,3048.19
3183,12,941.41,3002.57
3184,11,2234.30,653.18
3184,12,1555.20,675.65
3185,11,2906.50,1594.94
3185,12,2079.36,1640.16
3186,11,2236.03,2968.70
3186,12,1382.40,2922.05
3187,11,2227.39,224.64
3187,12,1579.39,278.21
3187,02,1537.92,1036.80
3188,11,1973.38,3259.01
3188,12,1083.46,3198.53
3189,11,1770.85,2983.91
3189,12,906.16,2942.44
3190,11,1850.69,2510.78
3190,12,1047.17,2473.81
3190,02,1308.44,3156.02
3191,11,1770.85,2917.56
3191,12,916.53,2880.23
3192,11,1976.72,680.80
3192,12,1311.34,666.87
3193,11,1387.24,752.72
3193,12,707.10,617.93
3194,11,2434.41,3106.25
3194,12,1559.35,3044.05
3195,11,1938.82,2480.03
3195,12,1142.55,2446.85
3196,11,2019.69,2956.95
3196,12,1167.44,2913.41
3196,01,1980.70,3707.60
3197,11,1399.68,740.28
3197,12,721.61,607.56
3198,11,2185.92,2963.52
3198,12,1333.32,2917.56
3198,01,2166.91,3711.74
3199,11,2565.46,214.00
3199,12,1880.76,338.00
3200,11,2052.86,2952.81
3200,12,1204.76,2909.26
3200,01,2018.03,3702.62
3201,11,1953.33,2484.17
3201,12,1157.07,2451.00
3202,11,2081.89,1787.44
3202,12,1329.36,1737.84
3202,01,1959.55,2380.49
3203,11,2224.97,2977.69
3203,12,1370.65,2930.00
3204,11,2077.75,2981.84
3204,12,1225.50,2936.22
3205,11,2139.96,2981.84
3205,12,1285.63,2936.22
3206,11,2247.78,2983.91
3206,12,1391.39,2936.22
3206,01,2237.00,3729.99
3206,02,1726.89,3630.46
3207,11,2604.44,2610.66
3207,12,1764.29,2612.74
3208,11,2355.61,1839.28
3208,12,1584.58,1812.67
3209,11,2191.80,2992.21
3209,12,1337.47,2944.51
3210,11,1862.09,3315.69
3210,12,962.15,3261.77
3211,11,2235.91,648.56
3211,12,1555.70,671.85
3212,11,1799.89,2506.98
3212,12,995.33,2469.66
3213,11,1959.55,2482.10
3213,12,1163.29,2448.92
3213,01,1908.54,3165.14
3214,11,2114.08,2997.93
3214,12,1260.09,2956.12
3215,11,1935.36,2492.64
3215,12,1138.41,2459.29
3215,01,1754.00,2999.00
3216,11,1959.55,2488.32
3216,12,1161.22,2457.22
3217,11,1702.43,2488.32
3217,12,891.65,2444.77
3218,11,2036.28,2813.88
3218,12,1208.91,2793.14
3219,11,1880.76,2486.25
3219,12,1046.40,2260.80
3220,11,1696.21,2486.25
3220,12,887.50,2440.63
3221,11,1818.55,2336.95
3221,12,1032.65,2293.40
3222,11,2135.81,3342.64
3222,12,1244.16,3282.51
3223,11,1907.71,2480.03
3223,12,1109.38,2444.77
3223,02,1368.58,3116.62
3224,11,1793.66,3112.47
3224,12,914.46,3062.71
3224,02,1239.18,3834.50
3225,11,1329.18,715.39
3225,12,644.48,567.34
3226,11,2397.15,1888.34
3226,12,1615.42,1860.27
3227,11,2195.94,2278.89
3227,12,1410.05,2249.86
3228,11,2229.12,2287.18
3228,12,1441.15,2258.15
3229,11,2264.57,247.24
3229,12,1612.43,308.15
3229,02,1570.63,1057.04
3230,11,2054.94,3068.93
3230,12,1188.86,3015.36
3231,11,1240.01,690.51
3231,12,553.65,522.55
3231,02,667.70,1389.31
3232,11,2572.92,179.16
3232,12,1888.64,301.09
3233,11,2573.34,178.33
3233,12,1889.05,300.67
3234,11,2368.05,1884.90
3234,12,1589.76,1853.28
3234,02,1755.36,2436.48
3235,11,2168.99,3046.12
3235,12,1308.44,2996.35
3236,11,2386.71,443.75
3236,12,1896.00,274.00
3237,11,1855.87,827.37
3237,12,1181.95,785.89
3238,11,2106.78,2158.62
3238,12,1331.25,2121.29
3239,11,1942.96,877.13
3239,12,1264.90,850.18
3240,11,2400.73,1759.34
3240,12,1630.35,1743.82
3240,01,2271.74,2346.98
3241,11,1437.01,750.64
3241,12,758.59,623.81
3241,02,858.24,1445.76
3242,11,2009.32,3006.72
3242,12,1152.09,2958.61
3243,11,2175.21,3052.34
3243,12,1312.59,3000.50
3244,11,2009.32,1833.06
3244,12,1258.68,1777.08
3244,02,1424.56,2407.45
3245,11,2266.45,205.29
3245,12,1619.90,258.79
3246,11,1816.47,2320.36
3246,12,1030.58,2276.81
3247,11,1816.47,2328.65
3247,12,1030.58,2285.11
3248,11,1971.99,684.29
3248,12,1306.37,669.77
3249,11,2276.81,3089.66
3249,12,1408.32,3034.37
3249,02,1756.34,3742.85
3250,11,1510.91,3562.28
3250,12,549.42,3523.46
3251,11,2132.49,2961.10
3251,12,1281.49,2916.31
3251,01,2108.11,3711.58
3252,11,2008.07,1833.89
3252,12,1257.10,1776.66
3253,11,2189.72,3346.79
3253,12,1012.75,3269.65
3254,11,2651.55,3326.39
3254,12,1743.82,3254.72
3255,11,1903.57,3326.88
3255,12,1012.75,3274.63
3256,11,1821.45,3324.40
3256,12,919.68,3272.64
3257,11,1861.26,3321.91
3257,12,962.98,3269.65
3258,11,2396.25,1891.12
3258,12,1614.92,1861.26
3259,11,1841.36,3319.42
3259,12,940.59,3267.17
3260,11,2314.14,1940.89
3260,12,1537.78,1906.05
3261,11,2351.46,1940.89
3261,12,1570.13,1906.05
3262,11,1353.65,579.78
3262,12,681.80,435.46
3263,11,1336.23,589.73
3263,12,664.38,440.43
3264,11,1888.64,3254.72
3264,12,995.33,3195.00
3265,11,1664.69,3254.72
3265,12,755.45,3200.98
3266,11,1794.08,3249.75
3266,12,895.80,3192.02
3267,11,2271.74,171.99
3267,12,1624.38,226.93
3267,02,1573.61,991.35
3268,11,1826.43,3239.79
3268,12,933.12,3180.07
3269,11,2567.95,189.11
3269,12,1883.66,316.02
3270,11,2421.63,206.03
3270,12,1730.68,455.06
3270,02,1694.84,1150.20
3271,11,1809.01,3080.54
3271,12,935.61,3033.26
3271,02,1257.10,3798.17
3272,11,2264.37,2291.74
3272,12,1476.40,2264.37
3272,02,1712.79,2871.94
3273,11,1771.68,3078.05
3273,12,893.31,3030.77
3274,11,1823.94,2316.63
3274,12,1037.63,2271.84
3275,11,2271.84,218.97
3275,12,1619.90,281.18
3276,11,1940.89,3048.19
3276,12,1074.95,2995.94
3277,11,1813.99,3045.70
3277,12,943.07,3000.91
3278,11,2249.44,641.99
3278,12,1569.72,667.70
3278,02,1579.39,1366.85
3279,11,2256.91,3023.31
3279,12,1395.95,2973.54
3279,01,2245.46,3777.27
3280,11,2232.02,3008.38
3280,12,1374.80,2961.10
3281,11,1878.68,2480.86
3281,12,1079.93,2446.02
3282,11,1704.50,2488.32
3282,12,895.80,2445.52
3283,11,2214.61,2978.52
3283,12,1361.11,2931.24
3284,11,1706.99,2505.74
3284,12,895.80,2463.44
3285,11,2144.93,2971.05
3285,12,1293.93,2928.75
3286,11,1857.28,680.80
3286,12,1194.39,644.48
3286,01,1699.52,1408.39
3286,02,1246.23,1397.61
3287,11,2164.84,2962.10
3287,12,1313.83,2918.80
3287,01,2142.74,3719.34
3288,11,2192.91,2948.96
3288,12,1343.69,2902.38
3289,11,2062.82,2946.17
3289,12,1214.30,2901.38
3290,11,2085.21,2943.68
3290,12,1236.70,2901.38
3290,01,2057.34,3693.66
3290,02,1557.69,3608.06
3291,11,1791.59,2921.29
3291,12,938.10,2883.96
3292,11,2209.63,741.52
3292,12,1525.34,761.43
3293,11,2640.11,3336.84
3293,12,1731.46,3265.92
3294,11,1833.89,3321.91
3294,12,933.12,3269.65
3295,11,1906.05,2508.23
3295,12,1107.30,2473.39
3296,11,2105.12,2159.86
3296,12,1331.25,2122.54
3297,11,2465.93,3214.91
3297,12,1580.08,3151.87
3298,11,2594.82,2618.71
3298,12,1754.27,2620.20
3298,01,2618.71,3311.46
3299,11,2538.09,734.05
3299,12,1823.94,806.22
3300,11,2111.09,2965.08
3300,12,1260.09,2920.29
3300,02,1587.35,3629.76
3301,11,1797.56,2502.26
3301,12,991.87,2464.13
3301,02,1251.07,3151.87
3302,11,2103.33,2153.49
3302,12,1329.36,2114.08
3303,11,2129.01,2971.05
3303,12,1275.02,2926.27
3303,02,1601.68,3633.35
3304,11,2069.29,2953.14
3304,12,1218.28,2908.35
3305,11,2048.39,2950.15
3305,12,1197.38,2905.36
3305,01,2013.75,3701.43
3306,11,2272.33,170.20
3306,12,1624.38,226.93
3307,11,2272.33,235.89
3307,12,1618.40,298.60
3308,11,2609.75,173.19
3308,12,1920.98,308.55
3309,11,1934.92,2977.03
3309,12,1077.94,2932.24
3310,11,2573.92,182.15
3310,12,1890.13,304.57
3311,11,2272.33,217.98
3311,12,1618.40,280.68
3311,02,1572.62,1032.65
3312,11,2036.44,2809.81
3312,12,1209.32,2788.91
3313,11,1797.56,2490.31
3313,12,994.33,2451.49
3314,11,1908.04,3245.77
3314,12,1015.23,3186.05
3315,11,1937.90,2490.31
3315,12,1137.66,2454.48
3315,01,1884.75,3174.70
3316,11,1914.02,2496.28
3316,12,1113.77,2463.44
3317,11,1436.86,756.05
3317,12,756.05,630.64
3318,11,1713.96,2502.26
3318,12,904.75,2460.45
3318,01,1641.10,3196.20
3319,11,2131.99,3033.76
3319,12,1271.53,2983.50
3319,02,1603.47,3702.62
3320,11,2266.36,244.85
3320,12,1609.94,306.06
3321,11,1773.68,3042.12
3321,12,906.54,2999.12
3322,11,1797.56,3111.40
3322,12,916.70,3060.63
3322,01,1727.09,3898.50
3323,11,2048.39,1767.70
3323,12,1301.89,1716.94
3324,11,2349.97,2281.29
3324,12,1552.71,2260.39
3325,11,2090.19,1791.59
3325,12,1337.72,1740.83
3326,11,2282.49,2286.07
3326,12,1492.99,2263.38
3327,11,1337.72,591.22
3327,12,665.87,441.93
3328,11,2057.34,3069.59
3328,12,1191.41,3015.84
3328,02,1522.85,3750.40
3329,11,2042.41,1881.17
3329,12,1286.96,1827.42
3329,02,1460.15,2451.49
3330,11,2361.91,1866.24
3330,12,1585.56,1836.38
3331,11,1498.96,695.73
3331,12,830.10,582.27
3332,11,2281.29,3090.49
3332,12,1410.88,3035.75
3333,11,2030.47,2991.96
3333,12,1173.49,2944.18
3334,11,2134.98,3344.30
3334,12,1221.70,3208.90
3335,11,1848.32,680.80
3335,12,1185.44,639.00
3336,11,2246.66,189.91
3336,12,1601.68,243.66
3336,02,1552.71,1009.26
3337,11,2129.01,2149.91
3337,12,1355.64,2114.08
3338,11,2305.18,3021.82
3338,12,1439.24,2971.05
3338,02,1782.63,3666.79
3339,11,1917.00,582.27
3339,12,1260.09,558.38
3340,11,2049.58,2956.12
3340,12,1196.78,2909.54
3341,11,2060.33,2956.12
3341,12,1211.12,2913.13
3342,11,2085.41,1877.59
3342,12,1329.36,1827.42
3343,11,2035.25,2805.63
3343,12,1207.53,2787.72
3344,11,2135.58,2963.29
3344,12,1286.36,2916.71
3345,11,1501.35,709.47
3345,12,827.72,598.39
3345,01,1379.53,1442.23
3346,11,1340.11,713.05
3346,12,655.72,566.14
3346,02,761.43,1412.37
3347,11,1501.35,3558.10
3347,12,541.06,3518.68
3348,11,2425.81,1838.17
3348,12,1645.28,1815.48
3349,11,1931.33,3031.37
3349,12,1067.79,2981.21
3350,11,2110.49,2966.87
3350,12,1257.70,2920.29
3351,11,2067.50,2934.63
3351,12,1218.28,2891.63
3352,11,2404.31,1884.75
3352,12,1623.18,1852.51
3353,11,1927.75,3257.11
3353,12,1035.54,3199.78
3354,11,2357.73,1856.09
3354,12,1582.57,1827.42
3354,02,1746.80,2412.68
3355,11,2228.74,3006.29
3355,12,1372.36,2959.71
3356,11,2260.99,1945.67
3356,12,1494.19,1917.00
3356,02,1673.35,2511.81
3357,11,1909.84,881.46
3357,12,1225.45,845.63
3358,11,1985.08,2999.12
3358,12,1128.70,2952.54
3359,11,2651.55,3325.19
3359,12,1741.43,3253.53
3360,11,2296.82,2999.12
3360,12,1436.86,2948.96
3361,11,2038.83,2970.46
3361,12,1186.03,2927.46
3362,11,1859.67,684.39
3362,12,1196.78,648.56
3362,02,1248.14,1400.43
3363,11,2092.58,1791.59
3363,12,1340.11,1741.43
3363,01,1970.75,2382.82
3364,11,2318.32,1942.08
3364,12,1540.77,1905.06
3364,01,2214.41,2533.31
3365,11,2028.08,791.88
3365,12,1354.44,784.72
3366,11,2042.41,2809.21
3366,12,1214.70,2787.72
3367,11,2357.73,2239.49
3367,12,1555.70,2230.53
3367,01,2296.82,2884.46
3368,11,2400.73,1759.34
3368,12,1626.76,1741.43
3368,02,1777.26,2318.32
3369,11,1906.25,3246.36
3369,12,1014.04,3185.45
3370,11,2386.40,1891.92
3370,12,1606.46,1866.24
3370,01,2268.15,2479.56
3371,11,2275.32,1942.08
3371,12,1504.94,1906.25
3372,11,2153.49,1920.59
3372,12,1390.27,1870.42
3373,11,2056.75,1770.09
3373,12,1307.86,1716.34
3374,11,1938.50,1805.92
3374,12,1193.20,1745.01
3375,11,2432.98,3120.95
3375,12,1555.10,3060.04
3375,02,1920.59,3751.59
3376,11,1848.92,677.22
3376,12,1186.03,641.39
3377,11,1354.44,580.48
3377,12,684.39,437.15
3378,11,2468.81,3221.28
3378,12,1582.57,3159.17
3379,11,2017.33,788.30
3379,12,1343.69,777.55
3380,11,2343.40,1949.25
3380,12,1562.27,1913.42
3381,11,2124.83,2149.91
3381,12,1350.86,2114.08
3381,02,1562.27,2730.38
3382,11,1938.50,601.97
3382,12,1282.78,584.06
3382,02,1313.83,1334.74
3383,11,2124.83,3027.79
3383,12,1266.06,2977.03
3384,11,1497.77,695.14
3384,12,827.72,580.48
3385,11,2526.14,741.72
3385,12,1812.49,812.19
3386,11,2253.82,637.81
3386,12,1573.61,662.89
3387,11,1995.83,3070.79
3387,12,1128.70,3017.04
3388,00,2325.00,1823.00
3388,10,2474.40,708.00
3389,00,2690.00,2734.00
3389,10,2713.00,1753.00
3390,00,2653.20,2730.00
3390,10,2676.00,1747.20
3391,00,1755.00,1829.00
3391,10,1822.80,694.80
3392,00,2799.00,2702.00
3392,10,2831.00,1731.00
3393,00,2470.00,1623.00
3393,10,2674.80,459.60
3394,00,1752.19,1831.68
3394,10,1820.62,696.73
3395,00,2575.00,2782.00
3395,10,2588.00,1794.00
3396,00,1423.20,3987.60
3396,10,1434.00,2740.00
3397,00,1260.00,3208.00
3397,10,2406.70,3042.72
3398,00,1295.00,3094.00
3398,10,1321.00,2043.00
3399,00,1877.00,1779.00
3399,10,1969.20,633.60
3400,00,1915.20,1774.80
3400,10,2014.56,630.72
3401,00,2418.00,3368.40
3401,10,2379.46,2481.41
3402,00,2470.00,1768.00
3402,10,2647.20,646.80
3403,00,2466.00,1758.00
3403,10,2643.84,633.60
3404,00,2758.00,2878.00
3404,10,2756.00,1894.00
3405,00,2312.00,1696.00
3405,10,2479.20,544.80
3406,00,2794.80,1298.40
3406,10,2433.02,2049.41
3407,00,1839.00,1750.00
3407,10,1927.20,595.20
3408,00,1204.00,3216.00
3408,10,1240.00,2148.00
3409,00,294.00,3646.00
3409,10,417.00,2467.00
3410,00,2676.00,1725.00
3410,10,2894.40,607.20
3411,00,1974.00,1728.00
3411,10,2086.56,571.68
3412,00,2470.00,1740.00
3412,10,2652.00,612.00
3413,00,2411.00,3357.00
3413,10,2364.48,2491.20
3414,00,1754.00,1734.00
3414,10,1830.00,570.00
3415,00,358.32,3701.43
3415,10,480.74,2505.24
3416,00,1901.00,1772.00
3416,10,1998.00,626.00
3417,00,2748.00,1612.00
3417,10,410.00,3332.00
3418,00,2667.60,2847.60
3418,10,2665.44,1859.04
3419,00,734.40,3946.80
3419,10,839.00,2699.00
3420,00,2775.60,2871.60
3420,10,2774.40,1888.80
3421,00,2942.40,2912.40
3421,10,2927.00,1931.00
3422,00,2416.80,3430.80
3422,10,2330.00,2334.00
3423,00,2361.60,3681.60
3423,10,2254.00,2528.00
3424,00,2406.00,3379.20
3424,10,2326.00,2292.00
3425,00,1258.80,3204.00
3425,10,1291.00,2139.00
3426,00,1821.60,1650.00
3426,10,1916.64,462.24
3427,00,2318.40,3642.00
3427,10,2220.00,2497.00
3428,00,1821.60,1659.60
3428,10,1915.20,473.76
3429,00,2310.34,1695.17
3429,10,2477.95,545.36
3430,00,2308.32,3602.88
3430,10,2214.00,2467.20
3431,00,2314.80,3603.60
3431,10,2345.00,2473.00
3432,00,2400.00,3626.40
3432,10,2293.00,2487.00
3433,00,2598.00,3624.00
3433,10,2315.00,2482.00
3434,00,1206.00,1814.40
3434,10,1183.68,656.64
3435,00,2398.80,3619.20
3435,10,2293.00,2481.00
3436,00,1790.40,1674.00
3436,10,1876.80,492.00
3437,00,1252.80,3841.92
3437,10,1293.00,2641.00
3438,00,1225.44,3263.04
3438,10,1261.44,2188.80
3439,00,1882.08,1769.76
3439,10,1976.83,622.08
3440,00,2295.36,3625.92
3440,10,2200.80,2484.00
3441,00,2478.37,3627.97
3441,10,2334.00,2275.20
3442,00,1216.80,3214.08
3442,10,2637.00,3021.00
3443,00,2351.52,3641.76
3443,10,2248.80,2497.20
3444,00,2456.64,3445.92
3444,10,2366.40,2344.80
3445,00,1863.36,1644.48
3445,10,1965.77,456.19
3446,00,2423.52,3417.12
3446,10,2337.60,2322.00
3447,00,1261.44,3156.48
3447,10,1292.40,2098.80
3448,00,2419.20,3417.12
3448,10,2334.00,2323.20
3449,00,2466.72,1643.04
3449,10,2668.32,482.40
3450,00,1853.28,1643.04
3450,10,1954.37,452.74
3451,00,2008.80,1671.84
3451,10,2134.08,499.39
3452,00,1236.96,3456.00
3452,10,1275.84,2347.20
3453,00,2512.80,3686.40
3453,10,2386.80,2534.40
3454,00,2423.52,1692.00
3454,10,2609.28,544.32
3455,00,2324.16,1819.58
3455,10,2473.81,705.02
3456,00,2485.44,3686.40
3456,10,2362.80,2533.20
3457,00,2373.12,1867.68
3457,10,2521.15,768.96
3458,00,2384.64,3352.32
3458,10,2310.00,2270.40
3459,00,2773.44,2848.32
3459,10,2776.32,1867.68
3460,00,2405.38,3369.60
3460,10,2381.32,2498.27
3461,00,2280.96,3594.24
3461,10,2190.24,2459.52
3462,00,2496.96,3618.43
3462,10,2380.32,2482.56
3463,00,2592.00,2813.18
3463,10,2598.91,1823.04
3464,00,2529.79,3606.34
3464,10,2414.02,2474.50
3465,00,2306.88,3602.88
3465,10,2213.28,2469.60
3466,00,2315.52,3595.97
3466,10,2220.48,2460.96
3467,00,2420.93,3424.90
3467,10,2334.24,2329.92
3468,00,2426.11,3423.17
3468,10,2340.00,2327.04
3469,00,2405.38,1864.17
3469,10,2557.99,766.40
3470,00,2469.31,1555.20
3470,10,2687.39,367.03
3471,00,1442.88,1102.46
3471,10,2570.40,3323.52
3472,00,281.66,3651.26
3472,10,407.52,2469.60
3473,00,2149.63,1771.20
3473,10,2283.03,636.60
3474,00,2433.02,1791.94
3474,10,2598.22,673.92
3475,00,2301.70,1695.17
3475,10,2467.58,543.28
3476,00,1938.82,1727.31
3476,10,2047.89,569.83
3477,00,2477.95,3672.00
3477,10,2289.60,3336.77
3478,00,1235.87,3193.34
3478,10,1270.08,2128.90
3479,00,1254.53,3170.53
3479,10,1285.63,2110.93
3480,00,2691.53,1629.85
3480,10,2936.22,487.71
3481,00,1090.71,2013.47
3481,10,1057.54,903.26
3482,00,1107.30,3413.15
3482,10,1156.03,2286.14
3483,00,438.94,3714.57
3483,10,549.92,2510.72
3484,00,1833.06,1750.12
3484,10,1918.50,597.20
3485,00,420.94,3535.49
3485,10,518.40,2374.27
3486,00,2307.57,3597.51
3486,10,2212.61,2463.44
3487,00,2320.36,3599.77
3487,10,2224.97,2463.44
3488,00,2488.32,1779.15
3488,10,2664.99,661.89
3489,00,2270.59,3608.06
3489,10,2180.74,2469.31
3490,00,2407.45,1857.95
3490,10,2560.48,758.94
3491,00,1213.06,1853.80
3491,10,1191.91,709.17
3492,00,2475.88,3632.95
3492,10,2362.18,2493.50
3493,00,2322.43,3641.24
3493,10,2223.94,2496.96
3494,00,1793.66,1814.40
3494,10,1871.22,679.31
3495,00,2529.79,3647.46
3495,10,2408.83,2505.60
3496,00,2148.25,1770.85
3496,10,2281.79,637.01
3497,00,2465.93,1637.31
3497,10,2669.47,474.77
3498,00,2403.30,3639.17
3498,10,2296.51,2496.96
3499,00,2681.17,1743.90
3499,10,2893.92,629.55
3500,00,2395.01,1866.24
3500,10,2545.55,768.89
3501,00,1822.69,1600.82
3501,10,1919.99,394.15
3502,00,1221.35,1849.65
3502,10,1199.37,704.19
3503,00,2386.71,1855.87
3503,10,2538.09,753.96
3504,00,1155.00,3670.27
3504,10,1204.42,2509.06
3505,00,2592.83,3618.02
3505,10,2465.51,2484.17
3506,00,2597.81,3615.53
3506,10,2471.73,2482.10
3507,00,2397.15,3611.85
3507,10,2293.24,2472.40
3508,00,2276.81,3603.09
3508,10,2185.57,2467.58
3509,00,2754.57,2878.99
3509,10,2752.08,1896.10
3510,00,1913.52,1779.15
